ID Cliente;ID Cidade;Primeiro Nome;Sobrenome;Estado Civil;Gênero;Email;Educação;Ocupação;Tipo Cliente;Nome Empresa;Data Nascimento
18210;571;Jordan;Evans;M;M;jordan54@adventure-works.com;Partial College;Professional;Person;;05/09/1965
18211;627;Devin;Peterson;M;M;devin72@adventure-works.com;Bachelors;Management;Person;;07/08/1965
18212;507;Stephanie;Ross;M;F;stephanie31@adventure-works.com;Bachelors;Management;Person;;14/06/1965
18213;508;Jocelyn;Gonzales;S;F;jocelyn16@adventure-works.com;Bachelors;Management;Person;;15/12/1965
18214;467;Jodi;Luo;S;F;jodi6@adventure-works.com;Bachelors;Management;Person;;06/10/1964
18215;571;Joseph;Martinez;S;M;joseph24@adventure-works.com;Partial College;Professional;Person;;25/06/1964
18216;620;Abigail;Barnes;S;F;abigail71@adventure-works.com;Partial College;Professional;Person;;13/03/1964
18217;500;Antonio;Wood;S;M;antonio2@adventure-works.com;Partial College;Professional;Person;;19/05/1964
18218;559;Alexis;Wilson;M;F;alexis6@adventure-works.com;Partial College;Professional;Person;;23/11/1964
18219;703;Brandon;Moore;S;M;brandon47@adventure-works.com;Partial College;Professional;Person;;01/04/1964
18220;610;Darren;Arun;S;M;darren9@adventure-works.com;Graduate Degree;Management;Person;;17/06/1964
18221;469;Melinda;Ramos;S;F;melinda12@adventure-works.com;Graduate Degree;Management;Person;;23/03/1964
18222;520;Kelly;Bennett;S;F;kelly5@adventure-works.com;Bachelors;Management;Person;;09/06/1964
18223;560;Evan;Perez;M;M;evan28@adventure-works.com;Bachelors;Management;Person;;04/05/1964
18224;442;Angel;Phillips;S;M;angel28@adventure-works.com;Partial College;Professional;Person;;15/01/1956
18225;470;Kaylee;Bailey;M;F;kaylee12@adventure-works.com;Partial College;Professional;Person;;08/07/1956
18226;535;Matthew;Lee;S;M;matthew26@adventure-works.com;Partial College;Professional;Person;;09/04/1956
18227;677;Katherine;Lee;S;F;katherine93@adventure-works.com;Graduate Degree;Management;Person;;18/04/1934
18228;610;Levi;Patel;S;M;levi2@adventure-works.com;Graduate Degree;Management;Person;;05/01/1934
18229;667;Courtney;Campbell;S;F;courtney4@adventure-works.com;Graduate Degree;Management;Person;;24/06/1934
18230;467;Lance;Moreno;S;M;lance6@adventure-works.com;Partial College;Professional;Person;;25/10/1963
18231;490;Kaitlyn;Diaz;S;F;kaitlyn89@adventure-works.com;Partial College;Professional;Person;;05/08/1963
18232;701;Brittany;Simmons;S;F;brittany13@adventure-works.com;Partial College;Professional;Person;;13/07/1963
18233;660;Samantha;Simmons;S;F;samantha38@adventure-works.com;Partial College;Professional;Person;;11/03/1963
18234;522;Caitlin;Sanders;S;F;caitlin3@adventure-works.com;Partial College;Professional;Person;;25/08/1963
18235;472;Kevin;Lopez;M;M;kevin58@adventure-works.com;Bachelors;Management;Person;;08/10/1963
18236;625;Isaiah;Rogers;S;M;isaiah19@adventure-works.com;Partial College;Professional;Person;;23/12/1963
18237;625;Eric;Young;S;M;eric58@adventure-works.com;Partial College;Professional;Person;;04/04/1963
18238;645;Jennifer;Jenkins;S;F;jennifer81@adventure-works.com;Partial College;Professional;Person;;17/08/1963
18239;560;Xavier;Powell;S;M;xavier50@adventure-works.com;Partial College;Professional;Person;;15/06/1963
18240;560;Samantha;Miller;S;F;samantha7@adventure-works.com;Partial College;Professional;Person;;14/06/1963
18241;571;Madeline;Allen;S;F;madeline21@adventure-works.com;Partial College;Professional;Person;;02/07/1962
18242;583;Sophia;Evans;S;F;sophia0@adventure-works.com;Partial College;Professional;Person;;28/08/1962
18243;575;Blake;Thomas;M;M;blake10@adventure-works.com;Partial College;Professional;Person;;02/10/1962
18244;582;Jared;Torres;S;M;jared7@adventure-works.com;Bachelors;Management;Person;;20/12/1962
18245;610;Eric;Ross;S;M;eric12@adventure-works.com;Bachelors;Management;Person;;22/08/1962
18246;527;Angel;Roberts;M;M;angel26@adventure-works.com;Bachelors;Management;Person;;16/12/1962
18247;688;Thomas;Williams;S;M;thomas62@adventure-works.com;Bachelors;Management;Person;;04/06/1962
18248;647;Sara;Gray;S;F;sara6@adventure-works.com;Partial College;Professional;Person;;24/06/1961
18249;677;Jonathan;Martin;S;M;jonathan68@adventure-works.com;High School;Professional;Person;;19/06/1961
18250;694;Austin;Long;M;M;austin5@adventure-works.com;High School;Professional;Person;;19/06/1961
18251;575;Anthony;Williams;S;M;anthony11@adventure-works.com;Partial College;Professional;Person;;16/04/1961
18252;430;Mandy;Zhou;M;F;mandy10@adventure-works.com;Bachelors;Management;Person;;04/03/1961
18253;527;Alex;Parker;M;M;alex26@adventure-works.com;Bachelors;Management;Person;;08/09/1961
18254;689;Savannah;Green;S;F;savannah37@adventure-works.com;Bachelors;Management;Person;;25/05/1961
18255;479;Erin;Sanchez;M;F;erin27@adventure-works.com;High School;Professional;Person;;15/10/1955
6388;511;Aidan;Alexander;M;M;aidan20@adventure-works.com;Graduate Degree;Skilled Manual;Person;;14/06/1972
6389;665;Garrett;Ramirez;M;M;garrett12@adventure-works.com;Graduate Degree;Skilled Manual;Person;;05/04/1972
6390;597;Abigail;Butler;M;F;abigail39@adventure-works.com;Bachelors;Skilled Manual;Person;;06/11/1972
6391;660;Blake;Lewis;M;M;blake21@adventure-works.com;Graduate Degree;Skilled Manual;Person;;08/10/1972
6392;693;Angela;Bennett;S;F;angela3@adventure-works.com;Partial College;Professional;Person;;12/05/1964
6393;694;Dylan;Jones;M;M;dylan38@adventure-works.com;Partial College;Professional;Person;;04/07/1964
6394;584;Jordan;Sharma;S;M;jordan26@adventure-works.com;Bachelors;Management;Person;;20/10/1964
6395;469;Veronica;Mehta;S;F;veronica15@adventure-works.com;Graduate Degree;Management;Person;;20/04/1964
6396;633;Katherine;Ramirez;S;F;katherine19@adventure-works.com;Graduate Degree;Management;Person;;18/08/1964
6397;494;Eduardo;Rodriguez;M;M;eduardo19@adventure-works.com;Graduate Degree;Management;Person;;01/03/1964
6398;645;Alexandra;Cook;M;F;alexandra5@adventure-works.com;Graduate Degree;Management;Person;;06/10/1964
6399;520;Kaylee;Lopez;S;F;kaylee44@adventure-works.com;Bachelors;Management;Person;;24/05/1964
6400;527;Ian;Sanchez;M;M;ian84@adventure-works.com;Bachelors;Management;Person;;26/05/1964
6401;665;Emily;Wilson;M;F;emily7@adventure-works.com;Partial College;Professional;Person;;11/03/1956
6402;686;Noah;Wright;M;M;noah48@adventure-works.com;Partial College;Professional;Person;;02/09/1956
6403;647;Bryce;Rogers;M;M;bryce18@adventure-works.com;Partial College;Professional;Person;;12/11/1956
6404;668;Greg;White;S;M;greg9@adventure-works.com;Partial College;Professional;Person;;04/10/1956
6405;675;Gabriella;Baker;S;F;gabriella40@adventure-works.com;Graduate Degree;Management;Person;;14/04/1934
6406;442;Tamara;Wu;S;F;tamara37@adventure-works.com;Graduate Degree;Management;Person;;10/06/1934
6407;573;Mariah;Flores;M;F;mariah17@adventure-works.com;Graduate Degree;Management;Person;;16/09/1934
6408;472;Elizabeth;Bryant;M;F;elizabeth46@adventure-works.com;Graduate Degree;Management;Person;;12/08/1934
6409;658;Thomas;Miller;M;M;thomas66@adventure-works.com;Graduate Degree;Management;Person;;22/07/1934
6410;499;Christina;James;S;F;christina6@adventure-works.com;Partial College;Professional;Person;;10/07/1963
6411;701;Morgan;Lewis;M;F;morgan42@adventure-works.com;Partial College;Professional;Person;;16/08/1963
6412;571;Jennifer;Brooks;M;F;jennifer72@adventure-works.com;Partial College;Professional;Person;;18/05/1963
6413;686;Kaylee;Carter;M;F;kaylee32@adventure-works.com;Partial College;Professional;Person;;02/11/1963
6414;559;Hailey;Ramirez;S;F;hailey16@adventure-works.com;Partial College;Professional;Person;;18/01/1963
6415;566;Nicholas;Garcia;M;M;nicholas17@adventure-works.com;Partial College;Professional;Person;;24/07/1963
6416;584;Dawn;Beck;M;F;dawn44@adventure-works.com;Partial College;Professional;Person;;20/04/1963
6417;584;Raymond;Suri;M;M;raymond2@adventure-works.com;Partial College;Professional;Person;;18/05/1963
6418;430;Lee;Munoz;M;M;lee5@adventure-works.com;Partial College;Professional;Person;;16/10/1963
6419;445;Victoria;Ramirez;M;F;victoria43@adventure-works.com;Bachelors;Management;Person;;13/02/1963
6420;610;Brianna;Reed;M;F;brianna28@adventure-works.com;Bachelors;Management;Person;;03/06/1963
6421;688;Thomas;Hughes;M;M;thomas13@adventure-works.com;Bachelors;Management;Person;;05/11/1963
6422;552;Katherine;Henderson;M;F;katherine30@adventure-works.com;Bachelors;Management;Person;;02/05/1963
6423;511;Hunter;Campbell;M;M;hunter36@adventure-works.com;Partial College;Professional;Person;;16/04/1962
6424;508;Arianna;Alexander;S;F;arianna17@adventure-works.com;Partial College;Professional;Person;;20/06/1962
6425;523;Spencer;Long;M;M;spencer11@adventure-works.com;Partial College;Professional;Person;;12/11/1962
6426;686;Austin;Washington;M;M;austin9@adventure-works.com;Partial College;Professional;Person;;25/02/1962
6427;584;Donna;Shan;S;F;donna10@adventure-works.com;Bachelors;Management;Person;;19/03/1962
6428;633;Adam;Russell;M;M;adam16@adventure-works.com;Partial College;Professional;Person;;18/09/1962
6429;546;Xavier;Perez;S;M;xavier35@adventure-works.com;Bachelors;Management;Person;;01/03/1962
6430;580;Wyatt;Carter;M;M;wyatt39@adventure-works.com;Partial College;Professional;Person;;17/06/1961
6431;583;Edward;King;M;M;edward2@adventure-works.com;Partial College;Professional;Person;;24/05/1961
6432;620;Grace;Kelly;M;F;grace46@adventure-works.com;Partial College;Professional;Person;;10/10/1961
6433;536;Mariah;Peterson;M;F;mariah29@adventure-works.com;High School;Professional;Person;;04/02/1961
6434;575;Cameron;Lee;M;M;cameron40@adventure-works.com;Partial College;Professional;Person;;10/11/1961
6435;445;Alyssa;Russell;M;F;alyssa65@adventure-works.com;Partial College;Professional;Person;;24/08/1961
6436;560;Edward;Mitchell;S;M;edward13@adventure-works.com;Graduate Degree;Management;Person;;26/08/1961
6437;546;Evan;Ramirez;M;M;evan7@adventure-works.com;High School;Professional;Person;;08/07/1955
6438;584;Natalie;Baker;M;F;natalie59@adventure-works.com;High School;Professional;Person;;19/06/1955
6439;597;Marcus;Hughes;M;M;marcus61@adventure-works.com;High School;Professional;Person;;14/07/1955
6440;677;Jasmine;Butler;M;F;jasmine53@adventure-works.com;Partial College;Professional;Person;;19/02/1955
6441;667;Richard;Cox;S;M;richard92@adventure-works.com;Partial High School;Skilled Manual;Person;;20/05/1954
6442;633;Natalie;Turner;S;F;natalie48@adventure-works.com;Partial High School;Skilled Manual;Person;;12/11/1954
6443;562;Edward;Taylor;M;M;edward31@adventure-works.com;High School;Professional;Person;;25/06/1935
6444;442;Kristin;Shen;S;F;kristin4@adventure-works.com;Graduate Degree;Management;Person;;23/11/1935
6445;566;Bailey;Cox;S;F;bailey8@adventure-works.com;Graduate Degree;Management;Person;;06/05/1935
6446;582;Natasha;Hernandez;M;F;natasha4@adventure-works.com;Graduate Degree;Management;Person;;21/04/1935
6447;430;Pamela;Rana;M;F;pamela14@adventure-works.com;Graduate Degree;Management;Person;;14/08/1935
6448;470;Sydney;Lewis;M;F;sydney83@adventure-works.com;Graduate Degree;Management;Person;;18/03/1935
6449;643;Zachary;Hayes;M;M;zachary21@adventure-works.com;Graduate Degree;Management;Person;;12/03/1935
6450;559;Jackson;Adams;M;M;jackson47@adventure-works.com;Graduate Degree;Management;Person;;11/07/1936
6451;647;Samuel;Coleman;M;M;samuel4@adventure-works.com;Partial College;Professional;Person;;14/10/1960
6452;583;Isabelle;Wood;M;F;isabelle2@adventure-works.com;High School;Professional;Person;;20/02/1960
6453;442;Mitchell;Nath;M;M;mitchell16@adventure-works.com;High School;Professional;Person;;09/06/1960
6454;500;Hailey;Reed;S;F;hailey3@adventure-works.com;High School;Professional;Person;;25/07/1960
6455;443;Edward;Perry;M;M;edward56@adventure-works.com;Partial College;Professional;Person;;11/05/1960
6456;470;Dylan;Hayes;M;M;dylan22@adventure-works.com;Partial College;Professional;Person;;18/05/1960
6457;627;Trevor;Wood;M;M;trevor1@adventure-works.com;Partial High School;Skilled Manual;Person;;13/05/1954
6458;597;Katherine;Allen;M;F;katherine97@adventure-works.com;Partial High School;Skilled Manual;Person;;27/03/1954
6459;547;Jason;Collins;S;M;jason32@adventure-works.com;High School;Professional;Person;;05/07/1954
6460;584;Cassidy;Barnes;M;F;cassidy3@adventure-works.com;High School;Professional;Person;;06/05/1954
6461;643;Megan;Murphy;M;F;megan35@adventure-works.com;High School;Professional;Person;;20/12/1954
6462;495;Sara;Allen;M;F;sara49@adventure-works.com;High School;Professional;Person;;27/11/1954
6463;658;Jesse;Rogers;M;M;jesse20@adventure-works.com;Graduate Degree;Management;Person;;22/02/1953
6464;660;Nicholas;Moore;M;M;nicholas9@adventure-works.com;Graduate Degree;Management;Person;;02/09/1953
6465;644;Jeremy;Rodriguez;M;M;jeremy6@adventure-works.com;Graduate Degree;Management;Person;;24/02/1953
6466;522;Arianna;Stewart;S;F;arianna44@adventure-works.com;Partial College;Professional;Person;;24/12/1952
6467;500;Thomas;Perez;M;M;thomas40@adventure-works.com;Graduate Degree;Management;Person;;17/01/1937
6468;625;Wyatt;Hayes;S;M;wyatt51@adventure-works.com;Graduate Degree;Management;Person;;13/08/1937
6469;511;Jeremiah;Gonzalez;M;M;jeremiah19@adventure-works.com;Graduate Degree;Management;Person;;09/01/1937
6470;584;Ian;Perez;M;M;ian34@adventure-works.com;Graduate Degree;Management;Person;;06/07/1937
6471;582;Jaime;Carlson;M;F;jaime20@adventure-works.com;Graduate Degree;Management;Person;;26/11/1937
6472;693;Grace;James;S;F;grace43@adventure-works.com;Graduate Degree;Management;Person;;04/11/1938
6473;445;Meredith;Torres;S;F;meredith35@adventure-works.com;Graduate Degree;Management;Person;;27/02/1939
6474;583;Ebony;Blanco;M;F;ebony37@adventure-works.com;Graduate Degree;Management;Person;;07/07/1939
6475;560;Jose;King;S;M;jose55@adventure-works.com;Graduate Degree;Management;Person;;24/11/1940
6476;631;Jackson;Green;M;M;jackson45@adventure-works.com;Graduate Degree;Management;Person;;05/04/1940
6477;647;Alexandria;Stewart;M;F;alexandria43@adventure-works.com;Graduate Degree;Management;Person;;07/03/1941
6478;442;Miranda;Griffin;S;F;miranda21@adventure-works.com;Bachelors;Management;Person;;12/03/1942
6479;596;Renee;Martin;M;F;renee0@adventure-works.com;Partial College;Clerical;Person;;22/11/1947
6480;473;Kristine;Ramos;M;F;kristine18@adventure-works.com;Partial High School;Clerical;Person;;13/09/1948
6481;658;Lucas;Gonzalez;S;M;lucas0@adventure-works.com;Partial College;Skilled Manual;Person;;20/08/1978
6482;647;Emma;Watson;S;F;emma45@adventure-works.com;Partial High School;Clerical;Person;;06/11/1977
6483;671;Taylor;Alexander;S;F;taylor43@adventure-works.com;Partial High School;Clerical;Person;;02/05/1977
6484;675;Logan;Gonzalez;S;M;logan34@adventure-works.com;Partial High School;Clerical;Person;;25/07/1977
6485;519;Armando;Carlson;M;M;armando18@adventure-works.com;High School;Skilled Manual;Person;;12/11/1948
6486;642;Blake;Davis;M;M;blake4@adventure-works.com;Partial College;Skilled Manual;Person;;18/07/1977
6487;500;Marissa;Foster;S;F;marissa13@adventure-works.com;Partial College;Skilled Manual;Person;;25/11/1977
6488;522;Nathan;Green;S;M;nathan41@adventure-works.com;Partial College;Skilled Manual;Person;;23/08/1977
6489;693;Jason;Adams;S;M;jason44@adventure-works.com;Partial College;Skilled Manual;Person;;16/09/1977
6490;633;Jack;Evans;S;M;jack35@adventure-works.com;Partial College;Skilled Manual;Person;;21/11/1977
6491;494;Grace;Moore;S;F;grace7@adventure-works.com;Partial College;Skilled Manual;Person;;08/09/1977
6492;665;Kyle;Hall;S;M;kyle50@adventure-works.com;Partial College;Skilled Manual;Person;;20/07/1976
6493;620;Amanda;Price;S;F;amanda21@adventure-works.com;Partial College;Skilled Manual;Person;;14/06/1976
6494;471;Candice;Gao;M;F;candice21@adventure-works.com;Partial High School;Clerical;Person;;27/11/1949
6495;519;Mathew;Alvarez;M;M;mathew1@adventure-works.com;Partial High School;Clerical;Person;;13/08/1949
6496;692;Corey;Sharma;M;M;corey9@adventure-works.com;Partial High School;Clerical;Person;;13/05/1949
6497;478;Tabitha;Sanz;M;F;tabitha41@adventure-works.com;Partial High School;Clerical;Person;;18/10/1950
6498;584;Maria;Collins;S;F;maria46@adventure-works.com;Partial High School;Clerical;Person;;05/04/1980
6499;538;Daniel;Martin;S;M;daniel17@adventure-works.com;Partial College;Skilled Manual;Person;;19/08/1980
6500;570;Marcus;Campbell;S;M;marcus44@adventure-works.com;Bachelors;Management;Person;;23/05/1980
6501;568;Cesar;Lopez;S;M;cesar16@adventure-works.com;High School;Skilled Manual;Person;;17/04/1952
6502;487;Marc;Carlson;M;M;marc22@adventure-works.com;High School;Skilled Manual;Person;;26/04/1952
6503;596;Wayne;Kumar;S;M;wayne9@adventure-works.com;Partial High School;Clerical;Person;;13/10/1954
6504;613;Molly;Suri;M;F;molly1@adventure-works.com;Partial High School;Clerical;Person;;22/07/1954
6505;634;Anna;Williams;S;F;anna63@adventure-works.com;Partial College;Skilled Manual;Person;;18/05/1954
6506;566;Hunter;Mitchell;S;M;hunter38@adventure-works.com;High School;Skilled Manual;Person;;18/11/1975
6507;584;Alexandria;Simmons;M;F;alexandria15@adventure-works.com;Partial College;Skilled Manual;Person;;19/04/1973
6508;653;Alexis;Robinson;M;F;alexis15@adventure-works.com;Partial College;Professional;Person;;15/08/1973
6509;690;Caroline;Bennett;S;F;caroline3@adventure-works.com;Partial College;Professional;Person;;08/07/1973
6510;671;Makayla;Ramirez;S;F;makayla7@adventure-works.com;Partial College;Professional;Person;;19/04/1976
6511;699;Jason;Butler;S;M;jason11@adventure-works.com;High School;Skilled Manual;Person;;23/09/1955
6512;669;Tabitha;Subram;S;F;tabitha10@adventure-works.com;High School;Skilled Manual;Person;;11/10/1955
6513;634;Cesar;Suri;M;M;cesar0@adventure-works.com;High School;Skilled Manual;Person;;08/08/1956
6514;680;Micheal;Saunders;S;M;micheal16@adventure-works.com;High School;Skilled Manual;Person;;03/03/1956
6515;531;Cedric;Zhou;M;M;cedric9@adventure-works.com;Bachelors;Management;Person;;05/07/1958
6516;596;Lacey;Li;S;F;lacey15@adventure-works.com;Graduate Degree;Management;Person;;19/01/1958
6517;677;Thomas;Foster;S;M;thomas18@adventure-works.com;Bachelors;Management;Person;;11/05/1973
6518;631;Daniel;Williams;S;M;daniel19@adventure-works.com;Bachelors;Management;Person;;15/02/1973
